Open,High,Low,Close,Volume,Year,Month,Day,5_SMA,5_EMA,20_SMA,20_EMA,50_SMA,50_EMA,200_SMA,200_EMA,Cross,MACD,Stochastic_Oscillator
504.760009765625,510.9599914550781,489.95001220703125,496.4200134277344,931800000,2000,1,3,496.65000610351564,495.4722392225204,476.44400177001955,479.2825489151653,457.63220153808595,462.87080884146565,438.8552496337891,441.41631469123695,18.77695190429688,11.550442594811102,0.8081973756143218
497.04998779296875,497.04998779296875,478.20001220703125,478.3800048828125,1009000000,2000,1,4,494.6300048828125,489.7748277759511,477.0755020141602,479.1965923406555,458.82600158691406,463.479012607793,439.281149597168,441.7841126035909,19.544851989746064,10.046233153406206,0.3928160358200397
478.3800048828125,479.4800109863281,467.55999755859375,478.8299865722656,1085500000,2000,1,5,490.99400024414064,486.12654737472263,477.73200073242185,479.16167750557076,460.0474011230469,464.0810115867919,439.75844955444336,442.1527282649708,20.288951568603522,8.789130470513726,0.34363079671841285
478.8299865722656,480.19000244140625,474.3999938964844,475.3399963378906,1092300000,2000,1,6,486.74400024414064,482.5310303624453,478.0570007324219,478.7977078705536,461.23840087890625,464.52254040056044,440.2131495666504,442.4829498378357,21.025251312255875,7.425656150741702,0.2368968048403687
475.3399963378906,488.30999755859375,475.3399963378906,488.30999755859375,1225200000,2000,1,7,483.45599975585935,484.4573527611614,479.22750091552734,479.7036402217955,462.6692010498047,465.4553818577382,440.6897496032715,442.9389403624204,21.979451446533233,7.307428149714383,0.5623002260380934
488.30999755859375,505.9599914550781,488.30999755859375,501.8900146484375,1064800000,2000,1,10,484.55,490.2682400569201,480.9865020751953,481.81662826242814,464.25080139160156,466.8841909867852,441.229599609375,443.52551821601264,23.02120178222657,8.214830046108261,0.9027546754355836
501.8900146484375,501.9100036621094,492.55999755859375,492.6099853515625,1014000000,2000,1,11,487.39599609375,491.04882182180086,482.09800109863284,482.8445670328219,465.53020080566404,467.8930456677569,441.6938494873047,444.0139208740778,23.836351318359334,8.091853923633607,0.5872147862368956
492.6099853515625,494.8399963378906,487.0899963378906,490.0400085449219,974600000,2000,1,12,489.63800048828125,490.7125507295078,483.4625015258789,483.5298471768314,466.6946008300781,468.761554015881,442.1501495361328,444.4718918956783,24.544451293945315,7.698277855368644,0.49983034262488496
490.0400085449219,501.19000244140625,490.0400085449219,501.19000244140625,1030400000,2000,1,13,494.80800170898436,494.205034633474,485.4560012817383,485.2117667258385,468.0706005859375,470.03325787570554,442.66794952392576,445.03625120459105,25.402651062011728,8.191649077326474,0.878952835249718
501.19000244140625,508.1099853515625,501.19000244140625,507.55999755859375,1085900000,2000,1,14,498.6580017089844,498.6566889418473,487.57100067138674,487.3401696622914,469.4526007080078,471.5048947260149,443.21204956054686,445.65837803398415,26.240551147460963,8.99298911439297,1.0
507.55999755859375,513.4600219726562,506.20001220703125,513.4600219726562,1056700000,2000,1,18,500.9720031738281,503.59113328545027,489.9335021972656,489.8277746442309,470.9238012695312,473.15019383372635,443.76789962768555,446.33302125725453,27.155901641845674,9.9889926395482,1.0
513.4600219726562,520.02001953125,511.8900146484375,520.02001953125,1087800000,2000,1,19,506.4540100097656,509.06742870071685,492.5750030517578,492.7032265382327,472.47600158691404,474.98822621402144,444.36259979248047,447.0662252201799,28.11340179443357,11.178807256357686,1.0
