Open,High,Low,Close,Volume,Year,Month,Day,5_SMA,5_EMA,20_SMA,20_EMA,50_SMA,50_EMA,200_SMA,200_EMA,Cross,MACD,Stochastic_Oscillator
36.25157983283894,36.63764564575522,34.591496837298926,36.00063705444336,53228400,2000,1,3,36.220697021484376,36.11373035282578,33.48928089141846,33.999375483044155,30.1582071685791,31.377361294628063,27.79828218460083,28.029396852470505,2.3599249839782708,2.0335375411903556,0.8746178312577317
35.074076160341995,36.17436363482713,34.66870709079484,34.78452682495117,54119000,2000,1,4,35.91956405639648,35.67066251020091,33.75470018386841,34.074151801321015,30.28136199951172,31.51097562915054,27.83877076148987,28.096612076077278,2.4425912380218513,1.8447655607629017,0.39181093262452327
34.32125687743202,35.94273358030283,33.78076464314175,35.15129852294922,64059600,2000,1,5,35.66476211547852,35.497541181117015,34.076100540161136,34.176737203380846,30.413396492004395,31.653733389691666,27.885919094085693,28.16680796112078,2.5274773979187017,1.705102457296647,0.18269658309676096
34.64941601319747,35.17060500058261,33.471914967623626,33.97380065917969,54976600,2000,1,6,35.193763732910156,34.98962767380457,34.357928562164304,34.157409913456924,30.522267265319826,31.744716419867668,27.923560590744017,28.224588982992017,2.5987066745758085,1.4823169773309672,0.0
33.549122226819925,34.668713187208624,33.14375308598953,34.41777038574219,62013600,2000,1,7,34.865606689453124,34.79900857778378,34.64651336669922,34.18220614891266,30.649282989501952,31.84954206558824,27.956714029312135,28.286212678541773,2.692568960189817,1.326293836145389,0.15753262415859381
35.03547516591299,35.11268833432272,34.39846652653276,34.6687126159668,44963600,2000,1,10,34.599221801757814,34.75557659051145,34.93027133941651,34.22854009815591,30.787494659423828,31.960097773446222,27.992521657943726,28.349720140605704,2.794973001480102,1.208957207301161,0.24657380348758043
34.43705032784598,35.28639461844308,33.568402757917134,33.780738830566406,46743600,2000,1,11,34.39846420288086,34.43063067052977,35.127163887023926,34.18589235838548,30.89134578704834,32.03149546196074,28.018774042129518,28.40376012757049,2.8725717449188224,1.0324139943308595,0.0
33.51051488291633,33.62633463481581,32.25580090400529,32.68047332763672,66532400,2000,1,12,33.90429916381836,33.847244889565424,35.23719310760498,34.042519117361785,30.97435001373291,32.05694557434019,28.038559951782226,28.446314487770156,2.9357900619506836,0.7945607931166379,0.0
32.23650222999462,33.54912627289261,31.348550671563633,33.29818344116211,83144000,2000,1,13,33.76917572021485,33.66422440676432,35.227541542053224,33.97163000534277,31.068550033569338,32.105621569117524,28.066646337509155,28.494591790788984,3.0019036960601824,0.6484297665420939,0.1502359831921702
33.10514595566985,35.18990150273244,32.661170237313925,34.6687126159668,73416400,2000,1,14,33.81936416625977,33.999053809831814,35.205343055725095,34.0380188254022,31.193635749816895,32.20613494350377,28.09685597419739,28.556025828850455,3.096779775619506,0.6358800956599353,0.5309284231414119
34.53357896262068,35.98132542555894,34.51427567644817,35.61456298828125,81483600,2000,1,18,34.00853424072265,34.53755686931496,35.20630779266357,34.18816588853353,31.339182205200196,32.339798788397005,28.12832025527954,28.62626002944181,3.2108619499206554,0.6942536869692546,0.7835030753214368
34.12822573652891,34.43707845812646,32.738388489339954,33.0472412109375,97568200,2000,1,19,33.86183471679688,34.04078498318914,35.11751308441162,34.07950639542915,31.434540672302248,32.36754162849663,28.14829921722412,28.670249891944255,3.2862414550781267,0.5272756616033334,0.10053064403979568
33.06653251512996,33.877270615325784,32.69977004123184,32.73837661743164,56349800,2000,1,20,33.87341537475586,33.606648861269974,34.965016746520995,33.951779749905576,31.53375965118408,32.38208417708232,28.167892065048218,28.71072876483468,3.365867586135863,0.3658048119161421,0.017140876116827623
33.04722404020379,33.124437180484634,31.889026935991037,32.043453216552734,68416200,2000,1,21,33.62246932983398,33.08558364636423,34.751714897155765,33.77003436577673,31.62564319610596,32.36880453157136,28.1820800113678,28.74389020216521,3.44356318473816,0.1796921106732512,0.0
32.05792917263361,32.64185351854489,31.136197353881084,31.271320343017578,63597600,2000,1,24,32.94299087524414,32.48082921191535,34.50173645019531,33.53206160170443,31.71289363861084,32.3257659359418,28.19288980484009,28.769038760780656,3.520003833770751,-0.029765102271106514,0.0
31.194125932038375,32.082077536539465,30.750150129787826,31.753921508789062,59823200,2000,1,25,32.1708625793457,32.23852664420659,34.24982891082764,33.36271492618868,31.794353942871094,32.303340664288754,28.20804295539856,28.79873908663149,3.586310987472533,-0.15503245414863898,0.111115405052896
31.63808747537481,31.966243355229217,30.615013261711074,30.69222640991211,49365000,2000,1,26,31.699859619140625,31.723093232775096,33.96993064880371,33.108382686543294,31.857282600402833,32.24015971313673,28.222327299118042,28.81757975651488,3.6349553012847906,-0.3361032653118343,0.0
30.851489752455603,31.25203310447403,30.03592557786386,30.499204635620117,63654800,2000,1,27,31.25202522277832,31.31513036705677,33.673625469207764,32.85988953883633,31.92986316680908,32.17188696499882,28.24220965385437,28.834312342376627,3.6876535129547108,-0.4895353726873566,0.0
30.306165758283388,30.962477628207996,30.035919694196785,30.344772338867188,58225400,2000,1,28,30.91228904724121,30.991677690993576,33.37442445755005,32.62035456741069,31.997424812316893,32.10023541103288,28.25668713569641,28.849341795078026,3.7407376766204834,-0.6164863480337957,0.0
30.15174495458298,30.325474599007595,29.30240002628487,30.228958129882812,73194200,2000,1,31,30.703816604614257,30.73743783728999,33.082944583892825,32.39260252574137,32.07695453643799,32.026851988242676,28.27406011581421,28.86306932079748,3.8028944206237796,-0.718162617776521,0.0
30.421985026338135,31.889035065679312,30.171042256450825,31.792518615722656,70196600,2000,2,1,30.711536026000978,31.089131430100878,32.87253866195679,32.33545167716815,32.18814155578613,32.01766244422228,28.307937412261964,28.892218070000716,3.8802041435241676,-0.6649108516928415,0.29032216936628596
31.63808731935221,32.10136620627378,31.039685423745183,31.136201858520508,49915600,2000,2,2,30.800331115722656,31.10482157290742,32.69012241363525,32.22123740872552,32.27963901519775,31.983095362430056,28.335251598358155,28.91454626690141,3.9443874168395965,-0.6679678036070236,0.16845716544222852
31.522285111706854,32.17859723283241,30.923882883621786,32.00486755371094,49186000,2000,2,3,31.10146369934082,31.404836899841925,32.53280086517334,32.20063075586699,32.364959716796875,31.98394917385284,28.368646411895753,28.945295732441807,3.996313304901122,-0.5934554135689538,0.32975115525951193
32.23649049014989,33.35608117783174,32.16410316120494,32.912105560302734,55365400,2000,2,4,31.61493034362793,31.907259786662195,32.47971611022949,32.268390261051344,32.469583702087405,32.02034746351754,28.402041101455687,28.98476647699764,4.067542600631718,-0.4559414731150646,0.49820725823131257
32.989325432816536,33.008628724468274,32.19789047509537,32.93141555786133,40005800,2000,2,7,32.155421829223634,32.24864504372857,32.40539836883545,32.3315355274142,32.56185340881348,32.05607562408004,28.433891534805298,29.024036617105736,4.127961874008179,-0.34146631798994065,0.9589020514458659
32.873502615299195,33.97379013677427,32.873502615299195,33.95448684692383,56229000,2000,2,8,32.58781547546387,32.81725897812699,32.3696870803833,32.48610231974845,32.67805934906006,32.13052312301509,28.46776885032654,29.073095823372583,4.210290498733517,-0.16627392760498338,1.0
33.800048298560654,33.800048298560654,32.08205612347676,32.120662689208984,55090000,2000,2,9,32.784707641601564,32.58506021515432,32.28668327331543,32.451298545411355,32.76337978363037,32.13013643933642,28.498654079437255,29.10341987178887,4.264725704193115,-0.1734080397124842,0.507768078842954
32.08689064405999,32.91210621033075,31.6573924838372,32.73837661743164,54527800,2000,2,10,32.931409454345705,32.63616568258009,32.289578437805176,32.47863931417519,32.85574565887451,32.15398899534016,28.53552339553833,29.139588595626112,4.320222263336181,-0.12774495903008187,0.6735737872776142
