Open,High,Low,Close,Volume,Year,Month,Day,5_SMA,5_EMA,20_SMA,20_EMA,50_SMA,50_EMA,200_SMA,200_EMA,Cross,MACD,Stochastic_Oscillator
1469.25,1478.0,1438.3599853515625,1455.219970703125,931800000,2000,1,3,1462.0119873046874,1459.2002806517885,1432.310498046875,1437.2444355300868,1399.5319970703124,1404.7922658931216,1346.7502038574219,1345.5551222145493,52.781793212890534,18.6207833742842,0.7876810135093945
1455.219970703125,1455.219970703125,1397.4300537109375,1399.4200439453125,1009000000,2000,1,4,1450.3639892578126,1439.2735350829632,1431.1150024414062,1433.6421125220131,1401.4873974609375,1404.5815905226193,1347.2622540283203,1346.0910915850047,54.22514343261719,13.341535027297823,0.0
1399.4200439453125,1413.27001953125,1377.6800537109375,1402.1099853515625,1085500000,2000,1,5,1438.093994140625,1426.8856851724963,1430.7619995117188,1430.639052791494,1403.6569970703124,1404.4846648296368,1347.962103881836,1346.6484935130304,55.6948931884765,9.26791372770981,0.03852131031191493
1402.1099853515625,1411.9000244140625,1392.0999755859375,1403.449951171875,1092300000,2000,1,6,1425.889990234375,1419.0737738389557,1430.740496826172,1428.0496145420063,1406.0877954101563,1404.4440878234502,1348.6364038085937,1347.213682146452,57.45139160156259,6.077604698283267,0.05771029303536248
1403.449951171875,1441.469970703125,1400.72998046875,1441.469970703125,1225200000,2000,1,7,1420.333984375,1426.539172793679,1432.40849609375,1429.327743700208,1408.9829956054687,1405.8960832304963,1349.3938037109374,1348.151555664429,59.58919189453127,6.541750410504164,0.6021760449753255
1441.469970703125,1464.3599853515625,1441.469970703125,1457.5999755859375,1064800000,2000,1,10,1420.8099853515625,1436.892773724432,1434.4364929199219,1432.0203372131346,1411.2861962890624,1407.9236868522783,1350.2678033447266,1349.2405946686233,61.0183929443358,8.117571510041216,0.8331658063061252
1457.5999755859375,1458.6600341796875,1434.4200439453125,1438.56005859375,1014000000,2000,1,11,1428.63798828125,1437.448535347538,1435.603497314453,1432.643167820812,1412.7987963867188,1409.125113195081,1350.9097534179687,1350.1293455534505,61.88904296875012,7.7408274660276675,0.5605046438491942
1438.56005859375,1442.5999755859375,1427.0799560546875,1432.25,974600000,2000,1,12,1434.6659912109376,1435.715690231692,1437.0574951171875,1432.605723266449,1414.361396484375,1410.0319715011562,1351.5672534179687,1350.9464664932173,62.79414306640638,6.854076575449653,0.47014143942717995
1432.25,1454.199951171875,1432.25,1449.6800537109375,1030400000,2000,1,13,1443.91201171875,1440.370478058107,1438.875,1434.2318499754479,1416.4001977539062,1411.586798254481,1352.3838037109374,1351.9288902466276,64.01639404296884,7.471651227004031,0.7197485521294579
1449.6800537109375,1473.0,1449.6800537109375,1465.1500244140625,1085900000,2000,1,14,1448.6480224609375,1448.6303268434256,1441.1934997558594,1437.1764380172208,1418.6045971679687,1413.6873169274058,1353.2409539794921,1353.0554686960547,65.36364318847654,9.104430725456723,0.9412862929094987
